20051130,3018,2979,4
20051201,2889,2974,3
20051202,2361,2137,4
20051205,2483,2258,0
20051206,2548,2203,1
20051207,2366,2080,5
20051208,2021,1884,2
20051209,2133,2123,1
20051212,2262,2590,1
20051213,2593,2780,1
20051214,2429,2299,3
20051215,2603,2724,1
20051216,2656,2533,2
20051219,2689,3050,2
20051220,2115,2376,3
20051221,2497,2854,2
20051222,1836,1489,1
20051223,1602,1827,1
20051227,2120,2871,1
20051228,2243,2088,1
20051229,1556,1956,1
20051230,1990,1870,4
