20040503,3041,2733,1
20040504,2681,2735,1
20040505,2871,2728,2
20040506,2846,2840,3
20040507,2708,2552,4
20040510,3633,3273,2
20040511,2316,2583,2
20040512,2825,2686,2
20040513,2662,2775,1
20040514,2723,2679,2
20040517,2761,3235,1
20040518,2540,2679,4
20040519,3039,2988,2
20040520,2878,2395,2
20040521,2956,2603,2
20040524,2799,2586,3
20040525,3061,2807,2
20040526,2558,2614,2
20040527,2838,2517,3
20040528,2216,1853,3
20040601,2973,2629,2
20040602,2570,2490,3
20040603,2307,2432,2
20040604,2121,2413,3
20040607,2326,1719,2
20040608,2882,2602,4
20040609,2759,2336,2
20040610,2438,2148,2
20040614,2390,2340,2
20040615,3189,2608,5
20040616,2061,2298,3
20040617,2370,2301,1
20040618,2488,2280,4
20040621,2167,2277,1
20040622,2639,2570,4
20040623,2603,2675,2
20040624,2303,2653,5
20040625,2394,2216,3
20040628,2063,2248,2
20040629,2439,2417,2
20040630,2490,2620,1
20040701,2947,2848,2
20040702,2225,2066,3
20040706,2606,2648,2
20040707,2414,2242,2
20040708,2877,2594,1
20040709,2605,2511,2
20040712,2624,2424,3
20040713,2166,2324,3
20040714,2502,2375,4
20040715,2725,2691,1
20040716,2809,3055,5
20040719,2930,2614,1
20040720,2495,2175,4
20040721,2629,2732,3
20040722,2916,3021,3
20040723,2636,2480,3
20040726,2935,2700,2
20040727,2730,2724,2
20040728,2865,2944,2
20040729,2742,2400,1
20040730,2411,2480,3
20040802,2628,2638,1
20040803,2588,3187,3
20040804,2740,2301,3
20040805,2364,2635,1
20040806,2756,2931,4
20040809,2473,2186,1
20040810,2509,2515,1
20040811,2814,2465,2
20040812,3088,3316,4
20040813,2912,2492,3
20040816,2800,2358,1
20040817,2348,2366,2
20040818,2754,2331,2
20040819,2531,2732,2
20040820,2236,1963,3
20040823,2092,2190,3
20040824,2064,2274,2
20040825,2037,2011,1
20040826,1551,1774,1
20040827,1619,1558,1
20040830,1559,1363,1
20040831,2052,1731,1
20040901,2226,2040,3
20040902,1889,1580,2
20040903,2189,1954,1
20040907,2647,2283,1
20040908,2939,2773,2
20040909,2693,2373,3
20040910,2358,1999,1
20040913,2466,2527,1
20040914,2225,2179,1
20040915,2273,2417,2
20040916,2031,1969,2
20040917,2603,2614,1
20040920,2518,2484,2
20040921,2339,2590,2
20040922,2495,2921,1
20040923,2642,2686,3
20040924,2191,2297,2
20040927,2466,2636,2
20040928,2474,2425,2
20040929,2434,2546,1
20040930,2748,2214,3
20041001,2696,2422,3
20041004,2408,2418,3
20041005,2452,2053,2
20041006,2315,2373,2
20041007,1900,1961,1
20041008,2211,2316,1
20041011,1909,1910,2
20041012,2804,2063,2
20041013,2812,3065,2
20041014,2669,2460,3
20041015,2723,2475,8
20041018,3095,2485,5
20041019,3286,3417,4
20041020,3632,3152,10
20041021,3519,3029,2
20041022,2833,2747,5
20041025,3588,2686,1
20041026,3641,3311,3
20041027,3408,2961,3
20041028,2493,2615,1
20041029,2744,2625,4
20041101,2835,2642,4
20041102,3243,2700,2
20041103,3251,2944,2
20041104,3393,2904,1
20041105,3369,2934,2
20041108,2953,2555,3
20041109,2922,2490,3
20041110,3194,2745,1
20041111,2890,2160,4
20041112,2923,2249,2
20041115,2910,2826,4
20041116,2661,2302,3
20041117,3013,2361,2
20041118,2464,2182,1
20041119,2594,2566,2
20041122,2882,2703,2
20041123,2565,2572,2
20041124,2115,2074,2
20041126,1098,1023,1
20041129,3040,2903,3
20041130,2687,2648,3
20041201,3043,2250,2
20041202,2690,2549,2
20041203,3329,3027,2
20041206,2796,2395,2
20041207,2989,2977,2
20041208,2743,2398,3
20041209,3145,3143,5
20041210,2309,2474,2
20041213,2770,2708,2
20041214,2757,2717,4
20041215,2618,2583,2
20041216,2912,2541,1
20041217,2538,2876,3
20041220,2606,2511,3
20041221,2500,1906,2
20041222,2322,2252,2
20041223,1677,1981,5
20041227,2173,1649,3
20041228,2029,1748,2
20041229,1788,1727,7
20041230,1639,2092,2
20041231,1387,1741,4
20050103,2336,2411,2
20050104,3245,2968,5
20050105,3131,3319,6
20050106,2747,2592,2
20050107,2475,2654,1
20050110,2578,2635,2
20050111,2522,2892,3
20050112,2670,2451,2
20050113,2337,2476,2
20050114,2312,2247,1
20050118,3408,2719,4
20050119,3358,3098,3
20050120,3173,2936,3
20050121,2812,3243,3
20050124,3119,3086,4
20050125,3043,3026,4
20050126,3070,2621,4
20050127,2448,2508,4
20050128,3229,2865,4
20050131,2697,2213,3
20050201,1985,2292,2
20050202,2099,2137,2
20050203,2150,2526,2
20050204,2342,2345,3
